,labels,lenths,contents
9012,5,12,感觉 还行 小 问题 还是 有 的 希望 苹果 做 的 更好
9013,1,134,本来 是 奔 着 京东 免息 来 的 ， 然后 发现 没有 。 评价 一下 吧 ： \ n 、 买 了 第二天 就 搞 活动 ， 虽然 退 了 找 了 差价 ， 但是 影响 白条 分期 手续费 ， 京东 并未 补偿 。 \ n2 、 机身 后面 是 粘贴 背板 ， 有 一些 瑕疵 ， 但是 同事 都 说 瑕疵 也 是 一种 美 ， 换 着 麻烦 ， 就 留下 了 。 \ n3 . 、 手机 会有 卡顿 现象 \ n4 、 和 朋友 在 京东 上 买 的 手机 一样 充电器 有 问题 ， 我 的 问题 是 充电 特别 慢 。 不想 去 售后 ， 售后 会 返厂 检查 ， 因为 不是 体验 店出 的 机器 。 \ n 欢迎 京东 联系 我 ， 解决 以上 问题 。
9014,2,33,京东 的 心真大 ， 好歹 也 是 六千 的 手机 ， 就 拿 个 简单 袋子 装 ， 真是 服气 ， 幸亏 手机 暂时 没 发现 问题 ? ， 两心 给 快递 小哥
9015,5,68,第一次 在 京东 购买 手机 之前 对比 了 京东 * * 有些 朋友 说 京东 是 * * * 但是 有 朋友 买过 说 没事 就 抱 着 侥幸 心态 在 京东 买 了 第一次 发货 的 机子 有 一点点 瑕疵 退换 了 第二次 发货 认真 检查 后 没事 还花 了 22 元 去 做 GSX 查询 结果 是 正品 性能 还 不 知道 希望 也 没事 。
9016,3,11,为什么 我 的 外包装 上 有 条 口子 ？ 为什么 ？
9017,3,6,买 完 第二天 就 降价 了
9018,1,11,垃圾 手机 ， 买回来 不到 两个 月 就 自动关机 闪屏 。
9019,1,80,非常 不 满意 ， 第一次 收货 保修 日期 对不上 ， 7 月 0 日下 的 单 ， 卖家 说 是 云 贵州 的 问题 ， 拍照 时 手机 严重 发烫 ， 几经周折 卖家 同意 换货 ， 换 了 一台 新 的 ， 拍照 还是 会 发热 ， 电量 也 不禁 用 ！ 还 以为 京东 自营 的 产品 值得 信赖 ， 我 前面 在 其他 电商 买 的 两台 苹果 都 没有 问题 ， 这个 还是 苹果 授权 的 ！
9020,5,9,买来 给 别人 用 的 ， 反正 就是 过手
9021,3,26,首先 说 包装 就 一个 盒子 里面 还是 空空 的 ， 手机 后盖 有 两处 磕痕 上边 有 一处 。 其他 方面 都 还 可以 。
9022,3,1,一般
9023,1,64,用 京东 这么久 ， 买 了 无数 东西 ， 第一次 感觉 买到 的 是 次品 ， 收到 货 第一天 就 严重 卡顿 ， 第二天 就 死鸡 ， 过后 就是 各种 卡顿 死机 ， 前两天 感觉 没什么 ， 后面 实在 没 办法 ， 逼 着 我 换货 ， 结果 换个 货 还 这么 麻烦 ， 真心 无 语 ， 这次 真心 对 京东 失望透顶 ！
9024,1,37,唯一 不好 的 就是 价格 变化 变 了 如果 自己 一周 内 没 发现 就 不 退 差价 很 不 人性化 谁 买 了 手机 之后 还 留意 不是 差 那 几百块 钱 而是 感觉 自己 亏了
9025,3,41,扣 两星 是 给 京东 配送 ， 包装 不能 严密 点 吗 ， 盒子 角 都 瘪 了 ， 机子 外观 完整 ， 官网 暂时 查 不了 序列 码 ， 先 不 激活 & hellip ; 还有 又 降 一百 ？
9026,1,120,专门 用 了 一段时间 才 过来 评价 的 ， 屏幕 用 手划 的 时候 经常出现 卡顿 现象 ， 尤其 是 看 抖音 的 时候 经常 卡死 ， 我 也 是 无语 了 ， 拍照 功能 也 是 真 不敢恭维 ， 真是 一般般 了 ， 都 比不上 我 同事 2000 多 买 的 安卓 手机 效果 好 那 。 充电 口 跟 耳机 口 还是 同一个 ， 真不知道 怎么 设计 的 ， 不 动脑子 的 吗 ？ 就 重要 的 就是 价格 ， 苹果 手机 以后 真是 不敢 买 了 ， 这才 多长时间 就 降 了 000 ， 真 保不齐 以后 会降 多少 ， 搞不好 以后 都 白送 了 。 建议 你们 现在 考虑 入手 的 真得 好好 考虑一下 了 。
9027,1,12,太 不靠 谱 了 ， 买 了 不到 一个月 就 降价 了
9028,1,19,手机 很 垃圾 ， 才刚 入手 自带 的 软件 闪退 打不开 ， 包装 连 个 避震 膜 都 没有
9029,2,12,有人 喜欢 黑色 的 ， 没应 拆开 ， 说 不 给 换
9030,3,30,本来 没太 注意 看 了 贴 吧 好多 摄像头 有 灰尘 的 然后 看 了 自己 的 就 有 一点 扎心 了 果然 有 虽然 只是 一点 但是 有点 难瘦
9031,5,37,不错 的 购物 体验 ， 当 生日礼物 送人 的 ， 前 天下 单 第二天 早上 就 到 ， ? 东 的 物流 给力 。 话 说 苹果 手机 还 真心 贵 ， 但 贵在 货真 价值 吧
9032,3,24,手机 没 问题 ， 就是 买 了 刚过 10 天 就 降价 * 元 ！ 坑 死 了 & hellip ; & hellip ;
9033,1,52,手机 反应 慢 ， 打电话 还有 杂音 ， 手机 屏幕 有时候 多点 几次 才 有 反应 ， 说 退换 又 说 拿 去 检验 手机 是否 有 问题 ， 我 这边 也 没有 检测 的 售后 点 ， 买 了 之后 又 降价 了 ， 还 卖贵 ， 手机 还 不好 用
9034,5,17,手机 很 好 ， 未 开封 ， 新品 ， 质量 棒棒 ， 物流 很快 ！ 值 ！
9035,5,16,用 着 还 不错 ， 就是 电池 不 耐用 ， 苹果 的 电池 都 这样 ！
9036,1,29,还是 挺好用 的 ！ ！ ！ ！ 之前 舍不得 换 ！ 不过 5s 确实 没法用 了 ！ ！ 必须 得换 了 ！ 嘿嘿 所以 就 换 了 ！ ！
9037,1,18,以前 真的 不 信 京东 有 假货 ， 自己 亲身 上当 一次 ， 再也 不敢 买 了 ～
9038,3,8,有点 卡顿 ， 不 知道 怎么 解决 ？
9039,5,3,挺好用 的 。
9040,2,30,用 了 一段时间 半个 月 左右 后 感觉 一般般 ， 耗电 有点 大 ， 喇叭 音质 不如 苹果 6 的 ， 而且 今天 开锁 的 时候 还卡 了 一次 ，
9041,1,67,一颗 星 都 不想 给 ， 京东 恶性 差价 ， 刚买 没 几天 就 掉价 400 ， 联系 客服 没 给 补 差价 ！ ！ 今天 发现 还是 掉价 400 ， 还是 不肯 处理 差价 问题 ！ 还 忽悠 我 是 5699 不是 5499 ， 订单 都 下 了 ， 两个 对比 给 你 看 ！ 还 企图 用 五千 京豆 忽悠 了 事 ！ 毛病 ！
9042,5,23,京东 的 配送 速度 还是 一如既往 的 快 ， 手机 ? 是 全新 没有 开封 的 ， 反应速度 灵敏 ， 屏幕 够 大
9043,3,23,东西 收到 之后 手机 外观 完好 ， 没有 被 激活 ， 。 自己 激活 之后 高德 导航 不能 用 ， 显示 信号 弱
9044,3,11,一般般 吧 ， 感觉 没 啥 不 一样 ！ ！ ！
9045,5,82,发货 速度 快 ， 物流 也 快 ， 快递 员 很 不错 ， 包装 也 完美 ， 用 了 券 挺 实惠 的 ， 外形 也 可以 ， 这个 价钱 还 可以 ， 原来 抢 不到 ， 现在 价钱 跟 之前 差不多 ， 颜色 挺 好看 的 ， 运行 速度 还 可以 ， 电池 续航 能力 不错 ， 内存 也 够用 ， 主要 是 习惯 了 买 这个 ， 棒棒 哒 ， 有 需要 会 回购 的 ， 推荐 购买 哟 ，
9046,5,57,京东 自营 物流 就是 快 ， 商品 质量保证 ， 网上 看 了 看 查询 序列号 是 正品 ， 在 苹果 7p 和 8p 纠结 了 很 久 ， 最后 网上 看 了 很多 评论 ， 搜 了 很多 资料 ， 通过 了解 决定 购买 7p 。 包装 完好 ， 值得 信赖 。 给 店家 星 好评 。
9047,5,17,还行 吧 ， 配送 挺快 的 ， 晚上 预定 的 ， 第二天 上午 就 送到 了 。
9048,3,46,就 那样 吧 。 屏幕 四个 角有 漏光 现象 ， 正面 下方 缝隙 太 大 ， 能 插进去 白纸 ， 不爽 。 快递 员 把 东西 给 我 放 储物柜 ， 让 我 找 了 半天 ， 让 他 等 我 几分钟 都 不 干 。
9049,3,23,送 女朋友 的 ， 还是 可以 的 ， 很 不错 ， 但是 没 给 发票 ， 这种 东西 不 给 发票 不太好 吧
9050,1,27,屏幕 刮痕 ， 竟然 不 给 换 ， 我 也 真是 倒霉 ， 35 应该 能管 这事 吧 ， 什么 京东 呀 ， 以后 再也 不来 了
9051,5,14,还行 吧 。 以前 没用过 苹果 手机 不 知道 怎么样 。 过段时间 再来 追评
9052,5,16,苹果 7p 不用说 什么 啦 ， 除了 贵 没什么 不妥 。 系统 流畅 屏幕 漂亮 。
9053,5,143,"每年 都 更换 新 iPhone ， 不管 更新 幅度 有 多 大 ， 每年 必换 ， 不是 我 多 有钱 ， 而是 自己 想 感受 下 科技 的 进步 。 不得不 说 X 的 进步 还是 非常 大 的 ， 首先 体积 比 8P 小 ， 拿 起来 非常 顺手 ， 但 屏幕 又 非常 大 , 分辨率 也 高 。 整个 系统 操作 起来 很 流畅 ， 柔顺 ， 相比 8P 还是 有 很大 提升 。 相同 的 处理器 ， 但 打开 网页 的 速度 、 系统 的 流畅 度 比 8P 更好 。 我 很 敬佩 iPhone 产品质量 追求 极致 的 态度 ， 从 不在乎 别人 怎么 做 ， 怎么 说 ， 考虑 问题 十分 久远 ， 给 我 带来 很多 启发 。 iPhonex 虽然 贵点 ， 但 值得 入手 ， 今年 总算 没有 花 高价 购买 ， 感谢 京东 。"
9054,5,59,前后 钢化玻璃 屏 的 挺 好 ， 打游戏 发热 很 严重 ， 耗电量 特别 快 ， 感觉 就 跟 我 换下来 的 苹果 6 一样 又 热 又 耗电 ， 早上 出门 充满 电 ， 中度 偏轻 使用 ， 6 点 下班 就 剩 30 左右 的 电量 了 ， 而且 上班时间 不怎么 用 的 ， 感觉 特别 耗电
9055,5,8,还 不错 国产 的 保修 还有 一年 。
9056,1,24,送个 机子 真 不是 一点 慢 ， 传说 京东 不是 很快 的 吗 ？ 机子 也 一般 ， 还 不 知道 是不是 行货 。
9057,2,20,没有 传说 中 的 那么 流畅 ， 但 比起 安桌 强 一点 而已 ， 偶尔 还 出现 触屏 无 反应
9058,1,17,手机 买 亏了 ！ ！ 京东 这个 颜色 没 促销 ！ ！ ！ 上 到 了 唉
9059,1,9,第一次 买 苹果 手机 是 包装 打开 的 。
9060,2,24,手机 缝隙 有 灰尘 ， 而且 要 的 纸质 发票 没有 ， 电子 发票 也 没开 过来 。 不过 客服 服务态度 还 比较 好
9061,5,22,感谢 京东 的 优质服务 我 无可挑剔 朋友 答应 2 天 还 手机 给 我 ， 如期 不 还 还 望 多 费心
9062,1,27,这么 相信 京东 ， 今天 无聊 ， 链接 电脑 查 了 下 保修期 ， 剩下 个 多月 ， 我刚 买来 没多久 ， 不是 一年 保修 么 ？
9063,3,9,电池 掉电 太快 。 早 知道 买 plus 了
9064,3,10,说好 的 64G 变成 了 56G 真的 过分 了 。
9065,2,4,感觉 手机 电池电量 不够
9066,5,11,手机 是 正品 ， 很 好 用 ， 京东 值得 信赖
9067,5,8,用 着 还 不错 暂时 没 发现 问题
9068,1,74,手机 前后 左侧 开胶 的 感觉 ， 左侧 后屏 突起 ， 剌 手 ， 前 屏幕 的 边缘 也 是 同样 问题 。 但是 申请 售 后退 不了 ， 激活 了 以后 才 发现 & hellip ; & hellip ; 也 不能 让 顾客 承担 这种 手机 的 质量 问题 吧 ？ 本身 是 京东 的 员工 ， 但是 对 这个 真是 忍无可忍 了 。 后面 左侧 边缘 完全 俏起 。 很 麻烦 。
9069,5,7,还 没用 。 用 完 在 评价
9070,3,15,"到手 608 , 才 买 几天 ， 降到 5788 还用 2000 京豆 。 。 。"
9071,1,96,本来 好好 的 想 买个 苹果 玩游戏 ， 结果 只要 打游戏 ， 过 一下子 就 发热 严重 ， 发热 也 就算 了 ， 还 变暗 亮度 ， 说 什么 保护 ， 我要 他 保护 干嘛 ， 坏 了 就 坏 了 ， 我 就是 要 用来 打游戏 ， 充电 慢到 死 ， 真的 为了 打游戏 千万 买 这 手机 ， 你 会 后悔 死 ， 别看 前面 写 的 七天 无 理由 退货 ， 他 不 给 退 的 ， 要 你 质量 问题 ， 除了 京东 物流 还好 ， 这 手机 用来 玩游戏 真的 low
9072,1,24,本来 想 打 零 ? 的 ， 可是 打 不了 零星 ， 售后 太差 了 ， 提交 两天 都 没人管 ， 服务 真是太 差
9073,3,102,快递 这些 还是 很 不错 打开 的 时候 比较 失望 总 感觉 左上方 的 屏幕 是 翘起来 的 ！ 问 客服 没有 一个 人 说话 ！ 我 简直 了 真的 很 想 给 差评 ios11.02 这 系统 bug 太多 了 天气 不能 用 AppleStore 连接 不起 然后 系统升级 不起 序列号 一直 查不到 开始 查不到 是 没 激活 后来 激活 了 也 查不到 真的 是 服 了 后来 请 Apple 上班 的 朋友 查 了 终于 查到 了 机子 是 正常 的 ！ 之后 用 iTunes 把 系统 升到 11.1 就 好 了 客服 真的 要 差评 ！ 无 语 ！ ！ ！
9074,5,28,送货 快 ， 服务 好 ， 买 给 老婆 用 的 ， 速度 快 ， 只是 以前 没有 用过 ， 玩 不 6 ， 还 在 适应 中
9075,3,39,从来 我 都 是 默认 好评 、 生气 的 是 客服 、 买 之前 客服 各种 好话 、 买 完 了 想 咨询 下 手机 为什么 搜索 不到 蓝牙 、 客服 根本 不理 、 就 跟 空气 样 .......
9076,1,27,机器 外壳 有 磕碰 ， 屏幕 玻璃 与 外壳 中间 的 塑料 条有 残 ， 懒得 退 了 ， 很 不 愉快 的 一次 购物 体验 。
9077,5,103,挺 好 的 ， 就是 电池 不 耐用 ， 开机 就是 最新 系统 11.4 的 ， 一 开始 还 担心 买 到 退货 的 ， 打开 后 放心 了 ， 原装 未 开封 ， 未激活 ， 应该 是 新 机器 。 有时候 会小卡 一下 ， 尤其 看 优酷 时 ， 苹果 的 颜值 确实 很 高 ， 手感 很 好 ， 希望 能用 个 两三年 吧 ， 以后 要 买 苹果 的 就 趁 活动 买 新 出出 的 机器 ， 这样 电池 可能 耐用 点 ， 系统 匹配 点 ， 总体 还是 不错 的 ， 就是 电池 有点 不给力 ！ ！ ！
9078,5,7,中午 下单 ， 晚上 收货 。 完美
9079,3,9,前两天 刚买 完 就 降价 ， 不 科学 啊
9080,1,18,差评 。 我 买 的 是 一 两百块 钱 的 东西 嘛 ？ 给 我 这样 包装 ？
9081,3,21,就 那样 吧 和 7p 没差 都 没 感觉 自己 换 手机 了 而且 发 不了 短信 也 是 醉 了
9082,3,24,自己 导入 的 铃声 会 出现 爆音 ! 并且 这些 铃声 都 是 在 我 的 7P 上 持续 使用 了 很 久 的
9083,3,12,我 的 纸质 发票 呢 ， 没有 收到 ， 没有 收到 .
9084,3,12,成交 后 几天 京东 送 的 京豆 一直 增加 ！ 亏了 ！
9085,3,12,难受 ， 贷款 买 的 ， 通话 听不见 声音 ， 时好时坏 那种
9086,5,14,用 了 几天 ， 挺 好 没什么 问题 ， 信任 京东 的 品质 。
9087,2,17,买贵 了 ， 激活 了 ， 不能 退 了 ， 了 可口可乐 了 可口可乐 了 可口可乐 了
9088,3,13,还 行 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！
9089,3,12,别的 挺 好 ， 就是 相机 那 感觉 有个 圈 的 隐影
9090,3,1,萨瓦迪卡
9091,5,13,初次 使用 ， 感觉 非常 好 ！ 好 东西 ， 爽 一下 ！
9092,5,16,挺 好 的 ， 里面 有 10 个 ， 打着 还行 了 ， 用 用 再说
9093,3,9,打电话 听筒 有时候 没有 动静 ， 不 知道 怎么回事
9094,5,22,两天 买 了 三部 ， 京东 送货 快 ， 值得 信任 ， 家电 一直 用 京东 ， 个人 还是 信任 京东 的
9095,5,11,超值 ， 质量 棒棒 哒 ， 物流 也 很 给 力
9096,3,9,手机 外观 都 没 问题 就是 电 不 耐用
9097,1,9,再也不会 到 京东 买 东西 了 。 拜拜 。
9098,1,25,才 用 了 十天 ， 今天 早上 醒来 就 出现 了 home 键 嗯 压 无 震动 ， 喇叭 失灵 ， 只能 要求 换货 了
9099,5,12,第三只 苹果 手机 了 ， 东西 不错 ， 老婆 很 满意 。
9100,5,11,手机 好看 ， 内存 够 大 ， 系统 也 很 流畅
9101,5,19,查 了 序列号 保修 36 天是 国行 ， 续航 能力 还 可以 毕竟 新 机器 ， 其他 有待 检验
9102,1,60,不想 吐槽 ， 我 买 了 两三天 ， 就 优惠 了 两百 ， 而且 还有 免息 卷 了 ， 呵呵 哒 ， 心累 ， 不想 说话 了 ！ 两三天 算 起来 就 便宜 了 六百多 就 便宜 九百多 ， 请问 ， 我 还要 以后 还会 在 这里 买 东西 么 ！ 一星 是 给 帅气 的 快递 员 哥哥 的
9103,4,108,说真的 ， 第一次 花 这么 多钱 ， 在 京东 上面 买手机 ， 其实 自己 抱 着 忐忑 的 心 ， 购买 的 。 \ n6.17 买 的 ， 结果 6.18 买 还要 便宜 些 ， 真的 变得 真 快 ， 失望 啊 。 \ n \ n \ n 当然 ， 还是 比较 欣慰 ， 自己 购买 的 手机 是 正品 ， 检验 过 ， 用到 现在 手机 真的 很 顺 ， 没有 出现 其他 问题 ， 当然 很 值得 。 真赞 。 \ n 这里 mjan 很多 人 说 不好 那些 ， 我 觉得 是不是 乱说 了 ？ 反正 我 很 满意 比起 实体店 便宜 很多 。
9104,1,27,电池 充 一个 小时 ， 只有 30% ， 耗电 特别 快 。 是 8p ， 都 是 这个 样子 ， 还是 我 买 到 水货 了 ，
9105,5,7,挺 好看 反应 快 ！ 很 满意
9106,1,21,刚买 就 不断 降价 ， 一塌糊涂 ！ 售后 也 差 的 没法 说 ， 连 评论 我 都 懒得 来说 ！
9107,1,12,手机 没 了 没用 几天 卡死 了 都 怀疑 是不是 假 的
9108,3,18,差评 ， 手机 包装 都 被 压成 这样 了 ， 不 知道 上面 放 了 多重 的 东西
9109,2,92,手机 不错 但 客服 真的 不行 ， 买 了 还 没 到货 就 降价 400 。 找 他们 退 差价 半天 不理 人 我 说 不要 装 死 ， 结果 这个 客服 倒 是 秒 回 我 了 ， 叫 我 注意 点 ！ 我 擦 吓 得 我 一 愣 ， 这是 威胁 我 还是 恐吓 我 ， 然后 就是 各种 随便 我 、 都 可以 、 反正 不能 不能 价保 之类 的话 术 。 搞 得 自己 比 刘强 岽 的 奶 还要 牛币 & hellip ; & hellip ;
9110,5,9,前 海 天虹 对面 就是 这么 任性 、 玫瑰
9111,3,35,不怎么 满意 ， 不 知道 怎么 前面 屏幕 的 接缝 很大 ， 很 难看 ， 退货 太 麻烦 了 。 不然 就 换 一个 了 ， 这么 多钱 买个 不 满意 很 不 舒服 。
9112,1,51,我想 问下 我 6 月份 买 的 ， as 三个 月 前 更新 的 ， 是 系统 更新 是 三个 月 前 ， 还是 手机 ? 三个 月 前 有人 更新 ， 这个 手机 的 毛病 就是 左上角 触屏 有时候 不好 用 ， 再 不 就是 屏幕 有时候 干点 不动 。
9113,5,15,和 描述 的 一样 ， 暂时 没 发现 什么 问题 ， 挺 好 的 。
9114,1,23,第一次 在 京东 买 ， 才 用天 ， 就 出现 这样 那样 的 问题 。 真的 伤透 了 。 差评 差评 差评 。
9115,1,18,券点 了 不能 用 ， 客服 要 截图 ， 加入 购物车 就 买 了 ， 哪有 截图 ？
9116,3,16,上午 买 的 下午 就 降价 250 ， 还 不 给 价保 ， 评价 无关 机器
9117,5,24,暂时 用 着 不错 呢 ， 物流 超级 快 ， 快递 小哥 人 很 好 ， 手机 反应 很 灵敏 。 值得 购买 ，
9118,1,35,手机 使用 不到 一个月 打电话 只能 用 免提 ， 放 耳边 就 没 声音 了 。 联系 客服 说 提供 附近 的 苹果 特约 维修点 ， 到 现在 还 没 发过来 。 进度 太慢 。
9119,3,29,刚 到手 ， 还 没 启用 ， 看着 外观 还 行 ， 其它 要 等 用 过 一段时间 才 知道 ， 还有 就是 京东 自营 都 没 发票 。
9120,1,38,分是 给 京东 的 客服 问个问题 没人 鸟 我 \ n 验证 过 了 是 正版 激活 遇到 问题 打 苹果 客服 电话 教 我 一步步 弄 很 好 京东 客服 就 一比 吊 糟 不 鸟 我
9121,1,18,非常 生气 ， 才 买 了 几天 ， 降 了 这么 多 ， 找 客服 还 不理 我
9122,2,8,才 过 几个 月 又 降 了 几百块
9123,5,8,送货 很 及时 不错 没有 问题 总体 满意
9124,5,235,一直 是 苹果 的 忠实 粉丝 ， 9.23 抢 了 个 8p 土豪 金 的 ， 双 玻璃 手感 很 不错 ， 今天 给 媳妇 买 了 个 8 白色 的 ， 你 还 别说 ， 白色 的 真的 很 好看 ， 用 了 半个 月 的 经验总结 一下 。 \ n1 . 缺点 就是 电量 消耗 太快 ， 这是 苹果 的 通用 缺点 。 ， 11.0 系统 更新 ， 设置 的 自动 亮度 调节 没用 了 ， 设置 亮度 自动 要 去 辅助 功能 哪里 去 设置 一下 就 可以 了 ， 很多 伙伴 不 知道 ， 我 研究 好 几天 。 问 客户 才 知道 的 问题 ， 买 苹果 八要 配 手机 套子 ， 不然 一不小心 丢 地下 玻璃 会碎 很 心疼 的 。 \ n2 . 优点 就是 系统 吧 ， 相对 于 10 . 几 的 系统 11.0 系统 运行 速度 比 之前 的 快 多 了 ， 如果 用 7 的 ， 建议 不要 升级 ， 升级 后 毛病 太 多 ， 就 像 6 - 6s 适合 9.0 几 的 系统 ， 7 - 7p10.0 多 的 系统 ， 8 - 8p 用 11 系统 ， 都 是 相对 的 ， 升级 后 虽然 可以 用 ， 但是 毛病 太 多 ， 我 之前 6sp 系统 9.3 一直 用 ， 电 很 经用 ， 7p10.0 不 升级 也 很 耐用 ， 这个 8 也 不 准备 升级 。
9125,3,14,进 软件 的 时候 怎么 有点 卡 呀 速度 跟 华为 荣耀 v9 一样
9126,3,17,想 问下 ， 也 什么 有时候 按圆键 ， 喇叭 会 跟着 响 ， 同时 视频 没有 声音
9127,1,9,不 知道 为什么 一直 无法 激活 ， 准备 退货
9128,1,26,手机 戴 耳机 用 的 时候 有 电流 声 ， 用 了 半个 月 不到 ， 手机 降 了 200 左右 ， 心情 顿时 不太好 ～
9129,1,31,前 听筒 左右 圆边 有 明显 的 做工 问题 导致 的 缝隙 ， 而且 很 明显 ， 申请 售后 换货 非 手机 性能 问题 不予 换货 ， 呵 ！ ！ ！
9130,5,25,手机 给 我 爸 买 的 ， 什么 挺 好 的 ， 就是 这个 包装 看 的 我 菊花 痒 ， 最后 拆开 没事 。
9131,3,104,当初 用 的 7p 出 掉换 了 xzp ， 结果 是 在 习惯 不了 安卓 还是 换回来 了 。 其实 8 真的 没 升级 的 必要 ， 外观 和 性能 对于 7 来说 没什么 意义 ， 但 看中 了 可能 是 最后 一代 搭载 touchid 和 tapticengine 的 机型 ， 并且 新增 了 快充 ， 还是 买来 了 。 但是 说实话 品控 真的 不如 7 ， 玻璃 面板 缝隙 大 ， 打电话 夹 头发 ， 这 是 我 之前 用 6 到 7 没有 过 的 。 黑色 前面板 看起来 一体 性 更 强 ， 看不出 黑 边 。 银色 背面 更好 看 一些
9132,5,30,总体 来说 ， 感觉 还行 吧 。 官网 验证 了 一下 ， 是 行货 ， 买 了 3 天 ， 结果 又 跌 了 100 。 有没有 保价 的 ？
9133,5,12,我们 家 的 电子产品 都 在 这里 买 的 ， 相信 京东
9134,5,12,手机 收到 了 ， 比 我 想象 中 的 好 用 ，
9135,2,33,用 着 也 就 那么回事 ， 用 了 两天 说 是 激活 了 不能 退 。 国产 安卓机 现在 也 很 好 了 ， 还是 继续 用 我 的 安卓 手机 去 。
9136,2,7,就是 打包 包装箱 不行 ， 没包 好
9137,5,16,东西 不错 ， 送货 速度 给力 ， 就是 屏幕 有点 偏黄 ， 幸好 没有 强迫 证
9138,1,153,买 了 就 降价 600 元 ， 无法 申请 价格 保护 ， 客服 回复 是 系统 提示 ， 按 系统 提示 为准 。 也 无法 退款 。 客服 表示 不是 降价 ， 是 优惠 ， 只有 降价 商品 才 可 享受 价格 保护 ， 购机 优惠 不能 享受 ， 这 明明 就是 偷换概念 价格 欺骗 。 我 在 京东 已经 是 7 年 多 的 钻石 粉丝 ， 这种 待遇 太差 了 。 本次 购物 实在 不 愉快 。 希望 各位 好好 仔细 读懂 各种 霸王 条件 ， 钱花 多 了 不 说 ， 主要 是 心累 让 人 难受 。 京东 能 做到 的 ， 其他 平台 一样 可以 做到 的 。 由于 家里 装修 ， 本来 今天 要 买 3 台 空调 的 ， 就是 因为 这个 让 自己 心情 不 美丽 ， 果断 去 * 。 下单 了 。 太差 了 ， 心塞 啊 ， 7 年 的 粉丝 。
9139,2,32,听个 音乐 一卡 一卡 的 ， 一 开始 还 查不到 序列号 ， ， 偶尔 打开 个 软件 也 一卡 一卡 的 ， 估计 是 我 把 苹果 想像 的 太好了 吧 ！
9140,1,18,"刚买 就 降 200 , 极度 不满 。 还 plus 会员 呢 ， f * * k ！"
9141,1,22,玩 吃 鸡 手机 发热 ， 和 小米 一样 。 刚买 了 一个 礼拜 就 降 200 。 宝宝 不 开心 ！
9142,5,3,速度 有点 慢
9143,5,57,到 了 有 一个 星期 了 今天 才 开箱 ， 对于 电子产品 其实 很 担心 在 网上 购买 ， 不过 这次 却 让 我 很 满意 ， 反正 手机 外观 上 无 任何 问题 也 是 新机 ， 相信 京东 ， 而且 6sp 买 给 妈妈 用 正合适 物美价廉 ， 不错 。 用 段时间 再来 追评 吧
9144,3,20,买来 第二天 就 摔 了 ， 离地 40 公分 。 我 的 华为 半米 多 摔下来 都 没事 ? 。
9145,2,29,手机 质量 真差 ， 换 了 两个 了 。 依旧 有 缝隙 。 我 朋友 买 的 8P 就 没有 缝隙 。 不想 在 换 了 ， 麻烦 。
9146,5,176,手机 目前 没有 发现 什么 问题 ， 拍照 不错 ， 就是 耗电 快 ， 电池 不 耐用 ， 比不上 魅族 的 感觉 ， 但是 我 不 玩游戏 ， 所以 不会 很 影响 体验 ， 刚买 的 那 两天 ， 发热 严重 ， 现在 逐渐 好点 了 ， 第一次 买 苹果 ， 感觉 系统 确实 流畅 ， 但是 不太 方便 ， 习惯 flame 魅族 的 系统 ， 中毒 了 ， 一时之间 很难 适应 ， 反正 手机 都 是 打电话 ， 拍照 ， 听歌 ， 只能 适应 了 ！ 京东 售后 还 可以 ， 第一天 下单 ， 下午 就 到 ， 只是 价格 还是 很 高 ， 但是 ， 手机 永远 都 会 有 更好 的 ， 既然 看中 就 买 吧 ， 永远 等 不到 自己 最 满意 的 ， 选择 刚刚 好 遇见 的 也 不是 不 可以 ！ 国产手机 越来越 好 ， vivo20 就 不错 ， 可惜 已经 买 了 7p ！ 就 冲 它 耐用 ！ 萝卜青菜 各有所爱 ， 选择 一款 自己 喜欢 的 就 好 ， 别 为了 装逼 而 去 买 ！
9147,2,4,有点 卡 了 。
9148,5,48,手机 很 完美 ， 京东 的 快递 也 很快 ， 但 就是 采购 的 时间 有点 长 ， 双十 一下 单 ， 二十一 号 到货 ， 快递 就 三天 （ 新疆 ） 其余 时间 都 是 在 采购 中 ， 总的来说 ， 手机 很 完美 ， 很 惊艳
9149,1,26,手机 怎么 总 卡住 ， 激活 和 设置 一些 功能 时 经常 卡住 不 动 ， 微信 注册 也 用 不了 ， 不 知道 咋 回事
9150,2,10,打电话 听筒 会 哒 哒 哒 ， 系统 卡 。
9151,3,38,包装 很差 ， 外观 蓝色 丑 的 一批 像 包 过期 化妆品 一样 ， 手机 拿到 手 居然 是 开机 状态 ， 暂时 没 发现 问题 ， 快递 不 给 送上门 * 第一次 京东 买 感觉 体验 不好
9152,3,18,开机 ， 屏 右边 颜色 有点 偏灰 ！ 质量 一般 ！ 反应速度 还 不错 ！ 其他 马马虎虎 ！
9153,3,19,用 了 一个多 星期 手机 就 一直 没 信号 了 。 手机卡 重新 插拔 都 显示 无 服务 。
